ensembl_id	name	chromosome	description	feature_type	strand	start	end
SPAC1420.01c	SPAC1420.01c	I	DUF1752 family protein, involved in regulation of transcription (predicted) 	protein_coding	-1	1260290	1262985
SPAC1420.02c	cct5	I	chaperonin-containing T-complex epsilon subunit Cct5 	protein_coding	-1	1263756	1265756
SPAC1420.03	rpn501	I	19S proteasome regulatory subunit Rpn501 	protein_coding	1	1266194	1267780
SPAC1420.04c	cox1101	I	cytochrome c oxidase assembly protein Cox1101/ mitochondrial ribosomal protein Rsm22 fusion protein 	protein_coding	-1	1267830	1270260
SPAC144.01	SPAC144.01	I	Schizosaccharomyces specific protein 	protein_coding	-1	4650573	4651169
SPAC144.02	iec1	I	Ino80 complex subunit Iec1 	protein_coding	1	4652937	4654387
SPAC144.03	ade2	I	adenylosuccinate synthetase Ade2 	protein_coding	1	4654662	4656456
SPAC144.04c	spe1	I	ornithine decarboxylase Spe1 (predicted) 	protein_coding	-1	4656535	4658322
SPAC144.05	SPAC144.05	I	ATP-dependent DNA helicase/ ubiquitin-protein ligase E3 (predicted) 	protein_coding	1	4658794	4663843
SPAC144.06	apl5	I	AP-3 adaptor complex subunit Apl5 (predicted) 	protein_coding	1	4664299	4668408
SPAC144.07c	gpn2	I	conserved ATP binding protein, implicated in sister chromatid cohesion Gpn2 (predicted) 	protein_coding	-1	4667119	4668769
SPAC144.08	SPAC144.08	I	mitochondrial DNAJ domain protein Jac1 (predicted) 	protein_coding	1	4668470	4671381
SPAC144.09c	sfc2	I	RNA polymerase III transcription factor TFIIIA 	protein_coding	-1	4669627	4671454
SPAC144.10c	gwt1	I	pig-W 	protein_coding	-1	4671423	4673090
SPAC144.11	rps1102	I	40S ribosomal protein S11 (predicted) 	protein_coding	1	4674587	4675181
SPAC144.12	SPAC144.12	I	ribose 5-phosphate isomerase (predicted) 	protein_coding	1	4675116	4678174
SPAC144.13c	srw1	I	CDK inhibitor Srw1 	protein_coding	-1	4677611	4681148
SPAC144.14	klp8	I	kinesin-like protein Klp8 	protein_coding	1	4681264	4683244
SPAC144.15c	cog1	I	Golgi transport complex subunit Cog1 (predicted) 	protein_coding	-1	4681470	4685737
SPAC144.16	SPAC144.16	I	sister chromatid cohesion protein (predicted) 	protein_coding	1	4686462	4688886
SPAC144.17c	SPAC144.17c	I	6-phosphofructo-2-kinase (predicted) 	protein_coding	-1	4686302	4689196
SPAC144.18	vrg4	I	Golgi GDP-mannose transporter Vrg4 (predicted) 	protein_coding	1	4689241	4691828
SPAC1486.01	SPAC1486.01	I	manganese superoxide dismutase (predicted) 	protein_coding	1	3185314	3186584
SPAC1486.02c	dsc2	I	Golgi Dsc E3 ligase complex subunit Dsc2 	protein_coding	-1	3186322	3188100
SPAC1486.03c	SPAC1486.03c	I	RNA-binding splicing factor (predicted) 	protein_coding	-1	3188246	3190898
SPAC1486.04c	alm1	I	medial ring protein Alm1 	protein_coding	-1	3191447	3196943
SPAC1486.05	nup189	I	nucleoporin Nup98 and Nup96 	protein_coding	1	3196998	3202450
SPAC1486.06	npt1	I	nicotinate phosphoribosyltransferase Npt1 (predicted) 	protein_coding	1	3203863	3205821
SPAC1486.07c	mrpl19	I	mitochondrial ribosomal protein subunit L19 (predicted) 	protein_coding	-1	3205962	3206626
SPAC1486.08	cox16	I	mitochondrial inner membrane protein involved in cytochrome c oxidase assembly Cox16 (predicted) 	protein_coding	1	3207482	3209724
SPAC1486.09	SPAC1486.09	I	ribosome biogenesis protein Nob1 (predicted) 	protein_coding	1	3209851	3211529
SPAC1486.10	thi1	I	transcription factor Thi1 	protein_coding	1	3211823	3214509
SPAC1486.11	fmc1	I	mitochondrial matrix protein, F1F0 ATP synthase assembly factor Fmc1 (predicted) 	protein_coding	1	3202780	3203137
SPAC14C4.01c	SPAC14C4.01c	I	DUF1770 family protein 	protein_coding	-1	5221803	5226054
SPAC14C4.02c	smc5	I	Smc5-6 complex SMC subunit Smc5 	protein_coding	-1	5226179	5230259
SPAC14C4.03	mek1	I	Cds1/Rad53/Chk2 family protein kinase Mek1 	protein_coding	1	5231140	5232566
SPAC14C4.04	SPAC14C4.04	I	ThiJ domain protein (predicted) 	protein_coding	1	5233954	5235661
SPAC14C4.05c	man1	I	LEM domain protein Man1, Sad1 interacting factor (predicted) 	protein_coding	-1	5235156	5238388
SPAC14C4.06c	nab2	I	poly(A) binding protein Nab2 (predicted) 	protein_coding	-1	5238326	5240370
SPAC14C4.07	SPAC14C4.07	I	membrane transporter (predicted) 	protein_coding	1	5240350	5242915
SPAC14C4.08	mug5	I	Schizosaccharomyces pombe specific protein Mug5 	protein_coding	1	5242952	5244114
SPAC14C4.09	agn1	I	glucan endo-1,3-alpha-glucosidase Agn1 	protein_coding	1	5243953	5245966
SPAC14C4.10c	SPAC14C4.10c	I	Nudix family hydrolase 	protein_coding	-1	5245900	5247580
SPAC14C4.11	SPAC14C4.11	I	polyphosphate synthetase (predicted) 	protein_coding	1	5247703	5250638
SPAC14C4.12c	laf1	I	clr6 L associated factor 1 Laf1 	protein_coding	-1	5250520	5252325
SPAC14C4.13	rad17	I	RFC related checkpoint protein Rad17 	protein_coding	1	5253235	5255892
SPAC14C4.14	atp1	I	F1-ATPase alpha subunit 	protein_coding	1	5256722	5261958
SPAC14C4.15c	SPAC14C4.15c	I	dipeptidyl peptidase (predicted) 	protein_coding	-1	5259112	5261851
SPAC14C4.16	dad3	I	DASH complex subunit Dad3 	protein_coding	1	5229798	5230900
SPAC1527.01	mok11	I	alpha-1,3-glucan synthase Mok11 	protein_coding	1	4375301	4382775
SPAC1527.02	sft2	I	Golgi transport protein Sft2 (predicted) 	protein_coding	1	4383079	4384239
SPAC1527.03	SPAC1527.03	I	RNA-binding protein (predicted) 	protein_coding	1	4384450	4386950
SPAC1556.01c	rad50	I	DNA repair protein Rad50 	protein_coding	-1	3791753	3796023
SPAC1556.02c	sdh1	I	succinate dehydrogenase Sdh1 (predicted) 	protein_coding	-1	3796280	3798526
SPAC1556.03	azr1	I	serine/threonine protein phosphatase Azr1 	protein_coding	1	3799045	3801693
SPAC1556.04c	cdd1	I	cytidine deaminase Ccd1 (predicted) 	protein_coding	-1	3799092	3801110
SPAC1556.05c	cgr1	I	ribosome biogenesis CGR1 family (predicted) 	protein_coding	-1	3801220	3804334
SPAC1556.06	meu1-1	I	Schizosaccharomyces specific protein 	protein_coding	1	3802551	3804954
SPAC1556.07	pmm1	I	phosphomannomutase Pmm1 	protein_coding	1	3805812	3806987
SPAC1556.08c	cbs2	I	protein kinase activator (predicted) 	protein_coding	-1	3807132	3808739
SPAC1565.01	SPAC1565.01	I	conserved fungal protein 	protein_coding	1	1290931	1293853
SPAC1565.02c	SPAC1565.02c	I	Rho-type GTPase activating protein (predicted) 	protein_coding	-1	1292405	1293926
SPAC1565.03	SPAC1565.03	I	Schizosaccharomyces pombe specific protein 	protein_coding	1	1294306	1295341
SPAC1565.04c	ste4	I	adaptor protein Ste4 	protein_coding	-1	1295316	1296634
SPAC1565.05	utp8	I	t-UTP complex subunit Utp8 (predicted) 	protein_coding	1	1297168	1299830
SPAC1565.06c	spg1	I	GTPase Spg1 	protein_coding	-1	1299707	1301178
SPAC1565.07c	knd1	I	Cullin-associated NEDD8-dissociated protein Knd1 (predicted) 	protein_coding	-1	1301297	1305977
SPAC1565.08	cdc48	I	AAA family ATPase involved in ubiquitin-mediated protein degradation Cdc48 	protein_coding	1	1306168	1309266
SPAC15A10.01	atm1	I	mitochondrial ABC family iron transporter Atm1 	protein_coding	1	3673618	3677834
SPAC15A10.02	taf12	I	transcription factor TFIID complex subunit A/ SAGA complex subunit Taf12 	protein_coding	1	3677958	3680028
SPAC15A10.03c	rad54	I	DNA-dependent ATPase Rad54/Rhp54 	protein_coding	-1	3680360	3683268
SPAC15A10.04c	zpr1	I	EF-1 alpha binding zinc finger protein Zpr1 (predicted) 	protein_coding	-1	3683597	3685385
SPAC15A10.05c	mug182	I	NADHX epimerase (predicted) 	protein_coding	-1	3685633	3686831
SPAC15A10.06	SPAC15A10.06	I	CPA1 sodium ion/proton antiporter (predicted) 	protein_coding	1	3688460	3691125
SPAC15A10.07	SPAC15A10.07	I	Schizosaccharomyces specific protein 	protein_coding	1	3691307	3692572
SPAC15A10.08	ain1	I	alpha-actinin 	protein_coding	1	3692791	3695013
SPAC15A10.09c	pun1	I	SUR7 family protein Pun1 (predicted) 	protein_coding	-1	3694974	3696517
SPAC15A10.10	mde6	I	Muskelin homolog (predicted) 	protein_coding	1	3696549	3700027
SPAC15A10.11	ubr11	I	UBR ubiquitin-protein ligase E3 Ubr11 	protein_coding	1	3702494	3709127
SPAC15A10.12c	SPAC15A10.12c	I	TRAPP complex subunit 2-like (predicted) 	protein_coding	-1	3708974	3710234
SPAC15A10.13	ppk3	I	protein kinase domain and HEAT repeat protein Ppk3 	protein_coding	1	3710527	3713927
SPAC15A10.15	sgo2	I	inner centromere protein, shugoshin Sgo2 	protein_coding	1	3714084	3716585
SPAC15A10.16	bud6	I	actin interacting protein 3 homolog Bud6 	protein_coding	1	3716643	3720963
SPAC15A10.17	coa2	I	cytochrome C oxidase assembly factor Coa2 (predicted) 	protein_coding	1	3688045	3688305
SPAC15E1.02c	SPAC15E1.02c	I	DUF1761 family protein 	protein_coding	-1	3721257	3721816
SPAC15E1.03	rpl42	I	60S ribosomal protein L36/L42 	protein_coding	1	3722414	3723074
SPAC15E1.04	hal3	I	thymidylate synthase/ flavoprotein fusion protein Hal3 	protein_coding	1	3723774	3725936
SPAC15E1.05c	ect1	I	ethanolamine-phosphate cytidylyltransferase (predicted) 	protein_coding	-1	3725837	3727355
SPAC15E1.06	vps29	I	retromer complex subunit Vps29 	protein_coding	1	3727303	3728410
SPAC15E1.07c	moa1	I	meiotic cohesin complex associated protein Moa1 	protein_coding	-1	3728516	3729034
SPAC15E1.08	naa10	I	NatA N-acetyltransferase complex catalytic subunit Naa10 (predicted) 	protein_coding	1	3729739	3731015
SPAC15E1.09	grx2	I	glutaredoxin Grx2 	protein_coding	1	3731077	3732340
SPAC15E1.10	SPAC15E1.10	I	PI31 proteasome inhibitor (predicted) 	protein_coding	1	3732274	3733363
SPAC15F9.01c	SPAC15F9.01c	I	central kinetochore associated family protein 	protein_coding	-1	2397248	2398350
SPAC15F9.02	seh1	I	Seh1-associated complex subunity Seh1 	protein_coding	1	2398986	2400719
SPAC15F9.03c	nxt2	I	nuclear transport factor Nxt2 	protein_coding	-1	2400650	2401615
SPAC16.01	rho2	I	Rho family GTPase Rho2 	protein_coding	1	4422700	4424646
SPAC16.02c	srp2	I	mRNA export factor Srp2 	protein_coding	-1	4424648	4427046
SPAC16.03c	ura2	I	dihydroorotase Ura2 (predicted) 	protein_coding	-1	4427303	4428958
SPAC16.04	dus3	I	tRNA dihydrouridine synthase Dus3 (predicted) 	protein_coding	1	4429631	4431741
SPAC16.05c	sfp1	I	transcription factor Sfp1 (predicted) 	protein_coding	-1	4431869	4434012
SPAC1610.01	saf5	I	splicing factor 	protein_coding	1	1790362	1791399
SPAC1610.02c	SPAC1610.02c	I	mitochondrial ribosomal protein subunit L1 (predicted) 	protein_coding	-1	1791400	1792494
SPAC1610.03c	crp79	I	poly(A) binding protein Crp79 	protein_coding	-1	1792433	1794994
SPAC1610.04	mug99	I	conserved fungal protein Mug99 	protein_coding	1	1796057	1798148
SPAC1635.01	SPAC1635.01	I	mitochondrial outer membrane voltage-dependent anion-selective channel (predicted) 	protein_coding	1	4648900	4650466
SPAC1639.01c	SPAC1639.01c	I	GNS1/SUR4 family protein (predicted) 	protein_coding	-1	251173	254600
SPAC1639.02c	trk2	I	potassium ion transporter Trk2 	protein_coding	-1	255881	259505
SPAC167.01	ire1	I	serine/threonine protein kinase, sensor for unfolded proteins in the ER Ire1 	protein_coding	-1	1559383	1562894
SPAC167.02	ptb1	I	geranylgeranyltransferase II beta subunit Ptb1 	protein_coding	-1	1554880	1558526
SPAC167.03c	snu66	I	U4/U6 x U5 tri-snRNP complex subunit Snu66 	protein_coding	1	1554993	1557929
SPAC167.04	pam17	I	TIM23 translocase complex-associated motor subunit Pam17 (predicted) 	protein_coding	-1	1553587	1554941
SPAC167.05	SPAC167.05	I	Usp (universal stress protein) family protein, implicated in meiotic chromosome segregation 	protein_coding	-1	1549926	1553310
SPAC167.06c	mug143	I	Schizosaccharomyces specific protein Mug143 	protein_coding	1	1550050	1550889
SPAC167.07c	hul5	I	HECT-type ubiquitin-protein ligase E3 (predicted) 	protein_coding	1	1546286	1550081
SPAC167.08	Tf2-2	I	retrotransposable element/transposon Tf2-type 	protein_coding	-1	1564101	1568523
SPAC167.09	SPAC167.09	I	GPI-mannosyltransferase II complex subunit Pga1 (predicted) 	protein_coding	1	1557902	1559475
SPAC1687.01	rpc19	I	DNA-directed RNA polymerase I and III subunit Rpc19 	protein_coding	1	903042	903861
SPAC1687.02	SPAC1687.02	I	CAAX prenyl protease (predicted) 	protein_coding	1	904026	906347
SPAC1687.03c	rfc4	I	DNA replication factor C complex subunit Rfc4 (predicted) 	protein_coding	-1	905077	906465
SPAC1687.04	mcb1	I	MCM binding protein homolog Mcb1 	protein_coding	1	906778	908799
SPAC1687.05	pli1	I	SUMO E3 ligase Pli1 	protein_coding	1	908736	911854
SPAC1687.06c	rpl44	I	60S ribosomal protein L28/L44 (predicted) 	protein_coding	-1	911227	911720
SPAC1687.07	SPAC1687.07	I	conserved fungal protein 	protein_coding	1	913657	914031
SPAC1687.08	SPAC1687.08	I	Schizosaccharomyces pombe specific protein 	protein_coding	1	914328	914618
SPAC1687.09	SPAC1687.09	I	ENTH/VHS domain protein (predicted) 	protein_coding	1	914940	919775
SPAC1687.10	mcp1	I	microtubule binding protein Mcp1 	protein_coding	1	919726	922098
SPAC1687.11	spb1	I	rRNA methyltransferase Spb1 (predicted) 	protein_coding	1	922271	925133
SPAC1687.12c	coq4	I	ubiquinone biosynthesis protein Coq4 (predicted) 	protein_coding	-1	925111	926289
SPAC1687.13c	csn5	I	COP9/signalosome complex subunit Csn5 	protein_coding	-1	926394	927671
SPAC1687.14c	SPAC1687.14c	I	EF hand family protein, unknown role 	protein_coding	-1	927801	929011
SPAC1687.15	gsk3	I	serine/threonine protein kinase Gsk3 	protein_coding	1	929843	932197
SPAC1687.16c	erg31	I	C-5 sterol desaturase Erg31 	protein_coding	-1	932425	934021
SPAC1687.17c	SPAC1687.17c	I	Der1-like (degradation in the ER) family (predicted) 	protein_coding	-1	934941	936081
SPAC1687.18c	ssl3	I	cohesin loading factor Ssl3 	protein_coding	-1	936188	938157
SPAC1687.19c	qtr1	I	queuine tRNA-ribosyltransferase Qtrt1 	protein_coding	-1	938311	939831
SPAC1687.20c	mis6	I	inner centromere protein, CENP-I ortholog Mis6 	protein_coding	-1	939770	941944
SPAC1687.21	SPAC1687.21	I	phosphoglycerate mutase family (predicted) 	protein_coding	1	941942	943335
SPAC1687.22c	puf3	I	RNA-binding protein Puf3 (predicted) 	protein_coding	-1	943265	946909
SPAC1687.23c	SPAC1687.23c	I	Schizosaccharomyces pombe specific protein 	protein_coding	-1	929156	929654
SPAC16A10.01	SPAC16A10.01	I	DUF1212 family protein 	protein_coding	1	3077159	3080590
SPAC16A10.02	sub1	I	transcription coactivator PC4 	protein_coding	1	3080862	3083426
SPAC16A10.03c	SPAC16A10.03c	I	ubiquitin-protein ligase E3 Pep5/Vps11-like (predicted) 	protein_coding	-1	3080492	3084667
SPAC16A10.04	rho4	I	Rho family GTPase Rho4 	protein_coding	1	3086938	3088619
SPAC16A10.05c	dad1	I	DASH complex subunit Dad1 	protein_coding	-1	3088784	3089517
SPAC16A10.06c	nse2	I	Smc5-6 complex non-SMC subunit 2, SUMO ligase 	protein_coding	-1	3089494	3090898
SPAC16A10.07c	taz1	I	human TRF ortholog Taz1 	protein_coding	-1	3091021	3093570
SPAC16A10.08c	mug74	I	Schizosaccharomyces specific protein Mug74 	protein_coding	-1	3093708	3094885
SPAC16C9.01c	SPAC16C9.01c	I	carbohydrate kinase (predicted) 	protein_coding	-1	790245	792274
SPAC16C9.02c	SPAC16C9.02c	I	S-methyl-5-thioadenosine phosphorylase (predicted) 	protein_coding	-1	792521	793937
SPAC16C9.03	nmd3	I	export adaptor Nmd3 (predicted) 	protein_coding	1	794866	796821
SPAC16C9.04c	mot2	I	CCR4-Not complex ubiquitin-protein ligase E3 subunit Mot2 (predicted) 	protein_coding	-1	796876	798833
SPAC16C9.05	cph1	I	Clr6 histone deacetylase associated PHD protein-1 Cph1 	protein_coding	1	799341	800981
SPAC16C9.06c	upf1	I	ATP-dependent RNA helicase Upf1 	protein_coding	-1	801141	804123
SPAC16C9.07	pom2	I	DYRK family protein kinase Pom2 	protein_coding	1	804574	807722
SPAC16E8.01	shd1	I	cytoskeletal protein binding protein Sla1 family, Shd1 (predicted) 	protein_coding	1	3498988	3503915
SPAC16E8.02	SPAC16E8.02	I	DUF962 family protein 	protein_coding	1	3504034	3506896
SPAC16E8.03	gna1	I	glucosamine-phosphate N-acetyltransferase (predicted) 	protein_coding	1	3505109	3505657
SPAC16E8.04c	SPAC16E8.04c	I	chorismate mutase (predicted) 	protein_coding	-1	3505603	3507057
SPAC16E8.05c	mde1	I	Schizosaccharomyces specific protein Mde1 	protein_coding	-1	3507198	3508537
SPAC16E8.06c	nop12	I	RNA-binding protein Nop12 (predicted) 	protein_coding	-1	3508514	3510077
SPAC16E8.07c	vph1	I	V-type ATPase V0 subunit a (predicted) 	protein_coding	-1	3510331	3513032
SPAC16E8.08	SPAC16E8.08	I	Schizosaccharomyces specific protein Pos1 	protein_coding	1	3513971	3515415
SPAC16E8.09	scd1	I	RhoGEF Scd1 	protein_coding	1	3515632	3518734
SPAC16E8.10c	SPAC16E8.10c	I	mitochondrial ribosomal protein subunit S7 (predicted) 	protein_coding	-1	3518714	3519812
SPAC16E8.11c	tfb1	I	transcription factor TFIIH complex subunit Tfb1 (predicted) 	protein_coding	-1	3520173	3522395
SPAC16E8.12c	png3	I	ING family homolog Png3 (predicted) 	protein_coding	-1	3523136	3524339
SPAC16E8.13	SPAC16E8.13	I	ubiquitin-protein ligase E3 (predicted) 	protein_coding	1	3525227	3527875
SPAC16E8.14c	tae1	I	AdoMet dependent proline dimethyltransferase involved in translation Tae1 (predicted) 	protein_coding	-1	3526978	3528225
SPAC16E8.15	tif45	I	translation initiation factor eIF4E, 4F complex subunit 	protein_coding	1	3527949	3529446
SPAC16E8.16	sua7	I	transcription factor TFIIB 	protein_coding	1	3529970	3532143
SPAC16E8.17c	SPAC16E8.17c	I	succinate-CoA ligase alpha subunit (predicted) 	protein_coding	-1	3532213	3533673
SPAC16E8.18	SPAC16E8.18	I	Schizosaccharomyces pombe specific protein 	protein_coding	-1	3522650	3522973
SPAC16E8.18c	tam5	I	Schizosaccharomyces specific protein Tam5 	protein_coding	-1	3534358	3535127
SPAC1705.02	SPAC1705.02	I	human 4F5S homolog 	protein_coding	1	1568838	1569449
SPAC1705.03c	ecm33	I	cell wall protein Ecm33 	protein_coding	-1	1569613	1571567
SPAC1751.01c	gti1	I	gluconate transporter inducer Gti1 	protein_coding	-1	377844	384751
SPAC1751.02c	rsm19	I	mitochondrial ribosomal protein subunit S19 (predicted) 	protein_coding	-1	384886	386195
SPAC1751.03	SPAC1751.03	I	translation initiation factor eIF3m 	protein_coding	1	386266	387856
SPAC1751.04	SPAC1751.04	I	pre-ribosomal protein Loc1 (predicted) 	protein_coding	1	383580	385433
SPAC1782.01	ecm29	I	proteasome assembly chaperone Ecm29 	protein_coding	1	4754862	4760226
SPAC1782.02c	SPAC1782.02c	I	conserved fungal protein 	protein_coding	-1	4760053	4761239
SPAC1782.03	saf3	I	splicing associated factor Saf3 	protein_coding	1	4761230	4763033
SPAC1782.04	cox24	I	mitochondrial mRNA processing protein Cox24/Pet20 (predicted) 	protein_coding	1	4763020	4764222
SPAC1782.05	ypa2	I	protein phosphatase type 2A regulator, PTPA family Ypa2 	protein_coding	1	4764357	4765742
SPAC1782.06c	phb1	I	prohibitin Phb1 (predicted) 	protein_coding	-1	4765618	4766877
SPAC1782.07	qcr8	I	ubiquinol-cytochrome-c reductase complex subunit 7 	protein_coding	1	4767042	4767986
SPAC1782.08c	rex3	I	exonuclease Rex3 (predicted) 	protein_coding	-1	4767907	4769529
SPAC1782.09c	clp1	I	Cdc14-related protein phosphatase Clp1/Flp1 	protein_coding	-1	4769991	4771708
SPAC1782.10c	nhp2	I	box H/ACA snoRNP complex subunit Nhp2 	protein_coding	-1	4772002	4773217
SPAC1782.11	met14	I	adenylyl-sulfate kinase (predicted) 	protein_coding	1	4773628	4774653
SPAC1782.12c	SPAC1782.12c	I	DUF423 protein 	protein_coding	-1	4773459	4775369
SPAC1783.01	SPAC1783.01	I	methionine synthase reductase (predicted) 	protein_coding	1	2187113	2190744
SPAC1783.02c	vps66	I	acyltransferase (predicted) 	protein_coding	-1	2189354	2190953
SPAC1783.03	fta2	I	Sim4 and Mal2 associated (4 and 2 associated) protein 2 	protein_coding	1	2190850	2193879
SPAC1783.04c	hst4	I	Sir2 family histone deacetylase Hst4 	protein_coding	-1	2192037	2193656
SPAC1783.05	hrp1	I	ATP-dependent DNA helicase Hrp1 	protein_coding	1	2194820	2199471
SPAC1783.06c	atg12	I	autophagy associated ubiquitin-like modifier Atg12 	protein_coding	-1	2199327	2200168
SPAC1783.07c	pap1	I	transcription factor Pap1/Caf3 	protein_coding	-1	2200353	2203135
SPAC1783.08c	rpl1502	I	60S ribosomal protein L15b (predicted) 	protein_coding	-1	2203607	2204472
SPAC1786.01c	ptl2	I	triacylglycerol lipase ptl2 	protein_coding	-1	3028006	3030516
SPAC1786.02	SPAC1786.02	I	phospholipase (predicted) 	protein_coding	1	3033828	3037249
SPAC1786.03	cut11	I	spindle pole body docking protein Cut11 	protein_coding	1	3037689	3039659
SPAC1786.04	SPAC1786.04	I	Schizosaccharomyces pombe specific protein 	protein_coding	-1	3033456	3033916
SPAC17A2.01	bsu1	I	high-affinity import carrier for pyridoxine, pyridoxal, and pyridoxamine Bsu1 	protein_coding	1	3549682	3552067
SPAC17A2.02c	SPAC17A2.02c	I	DUF887 family protein 	protein_coding	-1	3552290	3554138
